"Model3_a1","Model3_a2","res_z1","res_z2"
0.432417394064446,0.304393435694594,-0.661134743567221,-0.369006288477954
0.432417394064446,0.304393435694594,-0.372858725943834,-1.44442258932616
0.432417394064446,0.304393435694594,-0.705810344025728,-1.11231062541006
0.253798784186448,0.138200502554693,0.896164731535843,-0.639611031345604
0.253798784186448,0.138200502554693,-0.0394267887623747,-1.32631958052608
0.253798784186448,0.138200502554693,1.0368854992094,-1.07646951120138
0.253798784186448,0.138200502554693,-0.702382328105529,0.825022266408085
0.225046341708,0.111448235510999,1.18768318892114,-1.42747097904095
0.339802059308024,0.218220924625246,-0.413712343492292,-1.06312129289249
0.339802059308024,0.218220924625246,0.307598740108267,-0.617136879657384
0.339802059308024,0.218220924625246,1.03208416351807,0.012455569367691
0.339802059308024,0.218220924625246,-0.796732123176769,0.910698279457599
0.339802059308024,0.218220924625246,1.15736142811389,0.689858395111115
0.210361200954366,0.0977846725872613,-0.2995364206101,-0.124355027216607
0.210361200954366,0.0977846725872613,0.661413494937682,-0.101382443739585
0.22716289155656,0.113417546702646,1.48587997118773,0.845588504806446
-0.728058070750464,-0.490238245765909,1.2585614298363,1.04484191094602
-0.476288390766566,-0.25598302666641,-0.270626317264345,2.50190086396102
-0.476288390766566,-0.25598302666641,1.35080622626476,0.785274321488275
-0.466610464567041,-0.246978349365937,2.08905818594115,0.283993841109532
-0.466610464567041,-0.246978349365937,2.19192713103562,1.00626100607942
-0.466610464567041,-0.246978349365937,1.32191655697623,0.795516497778069
-0.310839968895894,-0.10204409201209,0.429055735575636,0.963874125907914
-0.728728007391702,-0.490861577990369,2.39640635021346,1.63343278138725
-0.728728007391702,-0.490861577990369,2.77873839057615,1.49639230459926
-0.728728007391702,-0.490861577990369,2.1518747593624,0.0990987457451135
-0.599586179345311,-0.370703554093878,0.647985697764751,3.14987638733387
-0.599586179345311,-0.370703554093878,1.33564722916564,-0.0714861296704282
-0.599586179345311,-0.370703554093878,0.426063381767078,0.341786687027775
-0.599586179345311,-0.370703554093878,1.75241260487915,-0.0061343776471523
-0.599586179345311,-0.370703554093878,0.0189517482213719,0.326132901504583
0.103480116975811,-0.0016611850179499,-0.00316221457906722,1.45369479513957
0.103480116975811,-0.0016611850179499,0.949971173577732,-1.21625207953643
0.103480116975811,-0.0016611850179499,0.454495518327552,-0.175416140918209
0.103480116975811,-0.0016611850179499,-0.285654585559021,2.32194505801624
0.226965302229159,0.113233702757716,0.0985521548091518,0.0984869995225167
0.226965302229159,0.113233702757716,-0.157191928515285,0.0632183741062257
0.226965302229159,0.113233702757716,-0.0752182872304887,2.61776576249307
0.226965302229159,0.113233702757716,0.450048700452357,0.426862112304665
0.226965302229159,0.113233702757716,0.453015677696519,-0.598097533375786
0.209917879563384,0.0973721910303772,-0.318913102695273,0.424716560127996
0.209917879563384,0.0973721910303772,0.533176652163005,0.127564567798859
-0.377829203661632,-0.449488025675513,-0.232079647021729,1.02390970275908
-0.377829203661632,-0.449488025675513,0.277161588723878,1.17676476441264
0.113061926059509,0.292368894038578,0.564623118761945,-0.3713221917134
0.113061926059509,0.292368894038578,-1.12664206074807,0.0532661500969123
0.113061926059509,0.292368894038578,-0.13640250334743,-0.341365265452008
0.113061926059509,0.292368894038578,0.714549278375224,-1.26565391703898
-0.47652161799334,-0.256200029345651,1.74787137707886,-0.205217349090956
-0.47652161799334,-0.256200029345651,0.438491396836481,0.285135142040089
-0.47652161799334,-0.256200029345651,0.654622859557678,1.44589330452666
-0.47652161799334,-0.256200029345651,1.06058688224315,1.2113888466186
-0.804285095389037,-0.561162506221551,1.3816252274179,3.19141068783874
-0.804285095389037,-0.561162506221551,0.9242022525142,2.49045708914264
0.920123209928349,1.04328662921427,-1.16277426261757,-1.76453239510858
-0.479574970252236,-0.25904097390435,1.99147353842693,-0.232487512573794
-0.479574970252236,-0.25904097390435,1.41209995622231,1.45252453135414
0.0548844640194831,0.23823857096826,0.174146457639454,-0.183262074016551
0.434175595371975,0.306029327008206,0.357759661491856,1.04042452060731
0.165914930693025,0.0564303253168043,-0.133916991137182,0.32919298593304
0.165914930693025,0.0564303253168043,-0.980176335003797,-2.98565218216404
0.165914930693025,0.0564303253168043,-0.194170900820261,-1.17673052137975
0.165914930693025,0.0564303253168043,3.83364680910714,-2.37098754124654
-0.217894792850908,-0.300679517643841,0.677946983243149,0.77769072854033
-0.217894792850908,-0.300679517643841,0.236978217281806,0.673560795417268
-0.217894792850908,-0.300679517643841,1.22684515789074,0.474449928830756
0.484163250104205,0.352539570069711,-0.567005466727803,0.082894719023435
0.484163250104205,0.352539570069711,0.749681030395644,-0.427991454813313
0.0543631501492769,-0.0473613099344541,0.257020908435301,-0.0883052166414647
0.22345068013256,0.109963576786458,-0.475804507559907,-0.103793811051739
0.22345068013256,0.109963576786458,0.228222255704635,0.663578692496645
0.22345068013256,0.109963576786458,1.20126310887793,-0.160520895111349
-0.476377555743246,-0.256065988844977,1.36735582812934,0.762736913591188
-0.476377555743246,-0.256065988844977,1.12192751174465,0.742508165423067
-0.476377555743246,-0.256065988844977,0.535775732454918,-0.171853076739161
-0.476377555743246,-0.256065988844977,2.00702529228782,0.0645687931496097
-0.477050780925276,-0.256692380841542,0.050590819874038,2.57108723744822
-0.477050780925276,-0.256692380841542,-0.65231810552196,3.43852756716415
-0.477050780925276,-0.256692380841542,-1.21662934016571,0.260397815951632
-0.515408661600041,-0.292381879840127,1.10381069274558,0.872919910154381
-0.655444724759558,-0.422676276923055,0.47123744079582,2.08349683051108
-0.655444724759558,-0.422676276923055,0.723524903646091,0.0201878129348971
-0.655444724759558,-0.422676276923055,1.2054073979017,1.92979674356456
-0.655444724759558,-0.422676276923055,2.00931033035454,1.918777422036
-0.481458770005275,-0.260793726356178,0.241146996445372,4.64358898800382
-0.481458770005275,-0.260793726356178,0.531591157372665,-0.451342639950943
0.243398054641877,0.12852330401985,-0.281933852050662,0.224713443253849
0.243398054641877,0.12852330401985,2.20770940267877,0.416117984989464
0.243398054641877,0.12852330401985,-0.73953156166338,-0.186017244040638
-0.423364948163456,-0.491856057464788,0.343841376854788,1.84735438827485
-0.423364948163456,-0.491856057464788,0.782559579694801,3.39529694429667
0.199791563790383,0.087950316560716,-0.230356397569728,0.437340103258609
0.199791563790383,0.087950316560716,-0.422730152329639,0.350050241443409
0.538514036389369,0.403109421651027,-0.837383872067695,-0.534748843956273
0.538514036389369,0.403109421651027,-0.736812000322773,-0.177799776628189
0.538514036389369,0.403109421651027,-0.753836516010102,1.63476056056178
-0.451586740710654,-0.232999757011634,0.341387361502709,0.78511054203702
-0.51221576677426,-0.289411100050349,1.92478758079655,0.359725022790327
-0.4785185748323,-0.258058067064382,-0.414100560081274,1.15446114822928
-0.202679722159012,-0.00140805712963532,-0.158753028442882,0.419321409332895
-0.202679722159012,-0.00140805712963532,1.56600805781003,1.34988081401826
-0.202679722159012,-0.00140805712963532,0.0767286554037508,0.86695334713468
-0.202679722159012,-0.00140805712963532,1.47803366020746,1.24611811873126
0.247601314785491,0.132434162650395,-1.59008024753368,1.53543126572118
0.247601314785491,0.132434162650395,-0.499494600317177,-3.24809697977618
0.163805371580079,0.0544675185473872,-0.468796568051632,0.651222894091413
0.163805371580079,0.0544675185473872,1.25020666587048,-0.107069576194508
0.163805371580079,0.0544675185473872,-0.136695179009007,0.686710829857701
0.163805371580079,0.0544675185473872,0.225821185408178,1.19695666446744
0.770575348147932,0.619027293231099,0.377759134968002,0.716044445975838
0.770575348147932,0.619027293231099,-1.18188030086549,-0.912054278403832
0.770575348147932,0.619027293231099,0.16429985443474,-0.367298996692589
0.770575348147932,0.619027293231099,-1.9049580839256,0.204990125212787
0.227101291299235,0.113360231692447,-0.317770573573704,-0.626354687611862
0.227101291299235,0.113360231692447,2.41576662039651,-0.55107587283667
0.226694139297822,0.112981403386735,-0.388921027872624,-0.0364180791333502
0.226694139297822,0.112981403386735,-0.20860203556124,0.151356368199417
-0.496143425736842,-0.274456837998608,-0.275694763833627,-0.281233204064661
-1.47033235747903,-1.1808759177868,1.93032343699702,2.56004584834304
-0.482294113374547,-0.261570958721904,0.73659372400989,0.634297817001368
-0.482294113374547,-0.261570958721904,-0.217096682570321,2.08881910480775
-0.412020279210684,-0.196185752607846,1.21644459451128,0.365285397360188
-0.452293874300864,-0.233657698564079,0.651383768741661,0.583180204655947
-0.452293874300864,-0.233657698564079,1.82477190103935,-0.189695565852943
-0.452293874300864,-0.233657698564079,1.35675737082016,0.353304523253487
-0.452293874300864,-0.233657698564079,0.265056811738965,0.53213161500086
-0.384569903018101,-0.170644973075663,0.966653307313205,-0.42654762698925
-0.384569903018101,-0.170644973075663,1.06791868486616,0.854264897929497
-0.384569903018101,-0.170644973075663,-1.48115886012194,1.62330693217509
-0.672973248652607,-0.724100254319148,2.20304720187718,1.10116270264324
-0.672973248652607,-0.724100254319148,1.03992623431079,3.286287478216
-0.672973248652607,-0.724100254319148,1.39932067079702,1.13118205231942
-0.672973248652607,-0.724100254319148,1.61465758291161,1.24210101262519
0.214564483192261,0.101695551775089,-0.645178564010097,-0.130888726488492
0.222073164683822,0.108681888763985,-0.00137545966454441,0.190530320851876
0.222073164683822,0.108681888763985,1.32897894208807,-0.867902299701636
0.222073164683822,0.108681888763985,-0.308343269931845,-0.253014534443295
0.222073164683822,0.108681888763985,1.04636371377034,-0.295297018396464
0.222073164683822,0.108681888763985,0.385277086366404,0.378001022232772
0.222073164683822,0.108681888763985,-0.534274181701899,0.213891497742741
0.222073164683822,0.108681888763985,-0.166094325295691,0.942908148749325
0.225073329521138,0.111473345905865,2.25802954638132,0.780338051575566
0.0590081428245306,-0.0430394480767169,-0.110269024333523,-0.109779467706538
0.675801084802909,0.815960872769827,0.00225178707607314,0.823933872731086
-0.186074031323471,0.014042452023123,0.316305354253821,-0.0629256251832233
-0.186074031323471,0.014042452023123,0.892930302235747,-0.855702550293017
-0.462149564594673,-0.242827773726826,0.999597265228755,-0.782857850839931
-0.462149564594673,-0.242827773726826,0.630073367396201,1.25236373353127
-0.462149564594673,-0.242827773726826,-0.0118709119798173,-2.80403839445907
-0.462149564594673,-0.242827773726826,1.68618030815329,0.889329237516488
-0.462149564594673,-0.242827773726826,0.809149100353073,0.114065280519857
-0.914561354522334,-0.663767352231586,0.684277125366313,1.00020930500795
-0.914561354522334,-0.663767352231586,-0.756888110967317,2.07390888321112
-0.914561354522334,-0.663767352231586,2.27761060755742,0.706372990423281
-0.914561354522334,-0.663767352231586,0.390063990398501,-0.381501263194081
-0.914561354522334,-0.663767352231586,1.07543006831614,1.67527170384407
-0.763030616642254,-0.522777912181947,2.43686213857137,1.46107052482856
-0.472452683360749,-0.25241415181695,2.69967836710217,1.11634818200602
-0.472452683360749,-0.25241415181695,-1.02308001459329,0.718314262380993
0.226876549679051,0.113151124315099,-2.54771623163078,0.236430597979657
0.046968781134236,-0.0542412866410684,0.563146730147654,-0.439428085151608
0.046968781134236,-0.0542412866410684,-0.125880424472433,0.324259229058566
0.046968781134236,-0.0542412866410684,0.17953539895187,0.998805377372474
0.046968781134236,-0.0542412866410684,-0.147943360287202,1.18795956944174
0.0772297707711109,-0.0260854151397536,0.363886429482401,0.752842169558486
0.0772297707711109,-0.0260854151397536,0.496762363487301,1.14182582665313
0.0772297707711109,-0.0260854151397536,0.3125386434992,0.0663342700101669
0.0772297707711109,-0.0260854151397536,-0.587012846879941,0.21562023860104
2.41674025620026,2.15067606537223,-2.7403371610686,-1.90176057063662
2.41674025620026,2.15067606537223,-2.28051911375282,-2.28537232537709
2.41674025620026,2.15067606537223,-1.73966356822198,-1.8546635930452
0.228721371613955,0.114867610456671,0.516944663572168,0.0231491798364616
-0.827989700698792,-0.583218090956214,1.11433326955993,3.29288184864278
-0.468931138915594,-0.249137585053148,0.966066936649194,-0.234778966559682
-0.468931138915594,-0.249137585053148,0.625963525098874,-0.670201503959995
-0.306756818171853,-0.0982449873401628,1.24610874094146,0.718369098909792
-0.306756818171853,-0.0982449873401628,1.45241011043734,1.48337961121833
