"V1","V2","V3"
-0.948723050283428,3.15429018890515,0.0432520467713867
4.11776561739316,-1.4608876981877,-0.649391918088528
1.08629440469568,3.45659511677521,1.20051414551934
1.55028387366494,3.01149772258286,-0.37175783041286
4.3755068926065,1.89235155692574,3.48854354710857
0.0213814780100703,-0.219127357844867,3.49927929265134
1.47738704419093,1.13579675064372,4.72540935315999
0.479842666461063,3.55030219799624,4.18735034150334
3.02250036822356,-0.910895539824748,1.29084387648643
6.66163406202905,3.7345545938993,-0.226841705893495
0.960708878861271,-0.0135010956397805,6.48263895193414
3.33681207319081,1.33835497698936,1.16746862725901
-1.11023440691534,4.31007718349186,-0.124708186310183
4.10912587217809,3.65452187055485,0.89370375852965
1.61147960781836,3.39259600013889,0.131954181792531
1.31026371863981,3.28214479983311,2.83052596335129
-0.296045934503628,-0.177800001421168,2.97067718271109
2.29066780631748,3.137801343595,-0.873318460515315
2.31568175133362,0.318613095024967,3.07253333828344
2.1314443638158,2.84872051834994,2.98838996687246
3.18366883024632,1.81237872523859,2.6158642230102
2.98772229703502,-0.710555308681392,-0.865559323558056
3.31870204853189,-0.430924699035977,6.03551849495971
2.67430249705142,-1.08990676950616,3.89324060232026
3.40842096616464,3.10297203600947,-0.677112847806967
1.77783707152093,3.1281040286749,-0.982246120603989
-1.09640256930746,1.51826485816788,5.47554228636146
3.37836241753947,1.82931306867006,0.619360618008971
-0.882922468472273,-0.603935258079928,6.25338523361008
3.11532264907208,4.49602611146468,4.72166355188985
4.34364577845181,3.35142420250423,3.47130351288279
3.33559995683598,2.55300654395251,2.7569809263497
2.87229092619115,3.93995853047841,1.66583262154807
-1.09135045482067,-1.16971986469959,5.84510235389433
3.11124700577275,0.777910461522083,0.960887917142291
4.62663696800983,1.04881272803861,0.515207381126233
2.49636276737544,3.30644550382366,1.25431107533991
0.141907707424987,-0.0114538404374426,4.35288888622161
5.00436391737069,3.66314592632572,5.54228537217998
6.5260805895676,4.11095835741557,-0.151622434058735
1.55810964651405,3.0398619080728,-0.337923261626009
0.0963068092367274,3.35639996963777,-1.40579673831466
-0.203499942768107,3.49277810767023,4.15816259835726
3.99151410766637,-0.366437642355233,1.04213939466056
-0.44681114720769,5.02100846307894,-0.589356600933086
3.00124452752709,2.51436414655272,1.89442813083847
3.90369176959291,1.82778761726799,0.284590644366991
4.18251343541396,0.608757175713805,-0.964833910809496
0.0573710159222065,3.49316675988983,-0.178414848444538
-0.955243996901212,-0.00013083652830941,3.16704764994
-0.6852394839996,4.68413146419017,1.15933934489794
4.3962271895661,2.37732237789946,-1.33035331053408
2.16013838925417,4.51305999232191,2.33736093602894
-0.0923446208502741,4.60609024143346,0.156265764430941
0.910404374922198,-0.25146881713335,3.32318126325259
7.54300267187533,1.18074858118295,4.71724913417113
2.20362513857376,3.26942877338478,3.99351868153212
-0.387144506286424,3.57269356674428,1.1475879855333
3.26535142231651,-0.417354946999157,1.04672535964372
1.53611935557887,3.65679928608375,-0.543855166377635
2.39396544739763,3.61382200576756,3.19844452206478
0.113020241769943,0.512665299170955,3.34723622808665
1.26249720411321,-1.01269527830961,4.86302116475606
3.25767053566012,2.87884279935695,1.54967881475276
-0.614952397991552,3.26812230719456,2.04998240115497
-0.589140794621109,0.430285066146442,3.64626960848631
4.8590441173555,4.65644232829672,-1.02972314310951
3.80617712817797,3.85005263597421,-1.57265886489115
3.58521219164124,-0.46586653041644,0.724600661227684
0.659397126270583,3.18915207967766,0.119340687927671
-0.172695112548132,0.0925578745778577,3.17084108179328
3.55284913242429,-0.288364025809334,-0.385916197154049
3.4835139066495,1.15791461315592,2.41036237623048
-0.358540073340373,0.991773088943558,3.0544526081679
-0.277667109770215,5.0113355752172,4.34182792844062
0.163082690984434,3.16984468313801,-1.33414324023842
1.86394849204502,-2.00190965816058,4.4357114179039
3.0922404356605,0.349056750311729,-0.686178548289197
1.76768482784076,3.71687966081401,2.03527604644255
5.2824678390519,-0.550730695659256,1.33647628257037
2.69445938571911,-1.18735884662205,3.59647858098613
1.70311981483691,1.33440578830573,3.77545435245452
-0.784581843098571,-0.204931712897054,4.26773032949742
0.207491320215523,0.585568219145257,2.97471508902582
-0.31256646889652,3.35710592046222,0.716663556262598
3.85872578666519,1.99034039556435,3.21092089949263
3.45251273512154,-0.6889138322077,1.53482906459435
0.135792415386522,1.42820396772652,3.05904754328233
-0.365405878955658,-0.259524826195561,3.92500058268776
2.82635243882623,5.99533913838641,1.9142108834477
3.32761323243182,-0.518770927320224,4.84577373913162
3.64192591906848,0.158894631623586,1.30465982987662
1.24550344905668,-0.533294236863632,3.86252648454831
6.41398900158337,-1.06320307313607,1.25848828735177
-0.759259546694075,3.98455160388499,2.27201476817707
2.19225472303035,3.98868390054476,-0.330846786330813
-0.393654760787549,0.415881222303929,3.24794518589873
3.42137345065076,3.32235496544592,0.559879319983695
5.18300191361316,0.0876158638299315,-0.383904102541579
1.44529209805815,-0.655168368560351,3.86797531939406
0.476252110716789,1.71974750947793,3.61722380265745
3.06441787105381,1.8807408631422,3.34037187766127
0.548568001653321,3.04751270409866,0.680387871595646
3.7528005168199,-0.497084063453882,1.97064270111372
4.93452112983274,-0.940140093352922,-0.958155056082665
0.752965020058415,1.1608118078832,3.05581005598877
-0.830279582561711,1.96655410576825,3.69198090323307
-0.992146823320382,3.09867408371371,-0.954071358750516
4.97595654988173,-0.471078459858506,0.528513051551656
2.99988661693548,4.06020130648406,0.183877114267453
-0.189014417240711,-0.600869718697305,3.64298676713763
-0.410386736347957,3.82315234745609,-0.0107472873980285
0.289544704172952,3.14255353216649,0.285320928208602
1.26574059106878,-0.323783270526284,3.01835788779325
1.98715567141316,0.799773340072337,3.26230068242235
3.38765973575091,-1.04164805051727,-0.948149985429212
2.19198859783869,3.52407173072127,2.73110828834082
1.85006460083683,4.8336556509975,0.375894707868763
2.0717962936079,0.0933007689010132,3.96579871764018
3.66928426116588,-0.286888121652565,1.91505897111469
-0.196728231937883,1.99809538773067,3.09655698751528
4.18594013319376,-0.474950116094354,-0.916398260879423
2.70550747130026,1.6013313050941,4.24624863524778
4.04944548516613,0.0619218749266368,2.88065289968924
-0.616721415371214,3.14129229384137,0.828477196433755
0.0461153328662631,2.12736353952175,4.00703012037465
6.05733757785313,1.45401219926755,0.7801280404019
3.93884467690586,0.702101466310339,3.51183920045106
1.80089206063533,3.50523010080945,0.293724675504045
0.958232468208316,4.83032385892474,4.24284004501018
1.90949087693557,5.93682133611716,4.21239406389913
0.885540724952625,3.0471105250539,-0.232905659683073
3.2801122800102,3.38642474020574,0.585846113766403
2.93116384439344,5.12322449757127,3.72744471002112
2.3397649169405,0.867109802432213,3.37938122891938
5.25750367590664,-0.493616545950428,3.14663933270973
5.9465653649656,4.90558155167624,1.16044341522784
4.85789454369602,1.7933139094638,4.42971045793183
3.46025221800011,2.18207431493605,-0.148890745451163
1.32318438385784,-0.494424547405905,4.07473533661204
4.06527038528638,-0.221795408389748,-0.021901833363803
3.0820677970474,0.579252755056569,-0.361377175885309
1.20768991799039,3.76727679377409,1.94030154050835
0.996039926747156,2.25796760907393,3.39562397033074
3.84657144540917,1.54447597603116,3.42089214583775
2.93543015437616,-1.05009567455812,4.06108101899031
-0.412676297021246,-0.935144122053383,3.14121422499861
1.99583675843036,2.15294365811493,4.06910201189367
3.48090553551744,2.29809700561027,0.566048052723795
1.21984161408448,1.86952396536333,3.2178665189038
6.15778546986102,-0.442821099497867,7.23132431076736
2.7026312504597,3.16049828451312,1.13691713595792
2.08151717935574,3.69806057953061,0.769683964825518
2.75254781268664,-0.101869166661139,3.38176448025258
-0.93134975340236,0.977822528818674,4.37777418900166
2.98299980094621,1.12078427574731,-0.361611501246977
3.34008099421572,-0.662568213065658,1.82253180688628
0.0700596202407579,5.05638396044285,2.46107221110155
4.00201817945039,2.18900951468101,0.864567767003853
1.97041204198474,3.20114130709485,0.778278921334469
0.660364408556931,1.30501500294171,3.32320665133507
0.204193987234091,5.05892848802981,-1.18280885375991
-0.705046419219673,3.87827052043836,1.36290819292686
-0.54060306416483,3.23996821866519,0.633813555417016
2.98405804158777,0.100643688127773,1.80062508897023
4.65047741758225,-0.254265179742278,-0.207361580282753
3.03325841545519,2.26411553253692,1.31601148648484
6.34174090924474,4.70271441759547,-0.146063516819851
0.0855489181913978,3.29767417477573,-0.569936705201083
1.04505180834026,3.81215098968173,-0.777187173982814
5.41256580291898,0.73352975699949,-0.440562064848484
0.692629735217882,3.03320739747429,0.423329188201663
3.2500053811662,-0.270737791095078,1.20445092131132
1.7410093693375,0.63834849407037,3.5122790011329
5.51054404790882,4.18094100407605,2.54478328126422
3.49030147788886,-0.413891256386826,0.449323303218588
0.104142858535645,2.41639887629803,3.1269837205312
3.99284670337127,-1.24489801877762,-0.547076059997335
-0.116473385442571,2.42263459358631,3.79159537588141
0.703203951210734,1.63632008402916,3.28356186992661
3.36113092399094,1.11098258134194,3.1221595652437
3.48196282656716,-1.06191997778469,3.74244103891044
2.52026023050598,5.20366418044246,4.20821549985601
0.44658197487739,4.239003445826,0.317521649463474
3.5261866986934,1.85631121675356,3.40506624815597
1.58895406865758,0.683486094353146,4.49516030120834
0.0330846922236035,0.0170044036363918,3.22398211805784
1.34344170763901,1.18815375596935,3.22967096669356
0.905298292446791,0.162503701919994,3.44398587353205
-0.0387917521042372,0.121097838415367,5.07971576031268
3.14256107823891,-0.509973650382325,3.90913909397361
4.30744046101679,-1.21686585184444,-0.508056453399189
5.33227257214407,-0.743598663971846,0.455365422706413
-0.727915134641456,3.49695374421885,1.27305835053604
3.54171742924625,2.19248315660696,2.85270031970859
1.22789710495922,0.75147086961843,3.08542467231296
5.89240935619637,1.17584929344581,5.58221969143434
3.86855961870568,2.10367514803635,1.15218951592057
-1.07869046537937,4.26937965694846,-0.472399159044873
0.439824740808839,-0.614174775297635,4.00816063695387
5.03902139156292,0.989207148376022,6.82044923341277
-0.817994725568938,3.88489657110976,-0.723857445614603
1.47229287258972,-0.82580722592005,4.49183663677296
4.00625104673044,-0.0915326722712186,-0.178001014614971
3.15005255613861,2.25169188527363,1.92205181327746
4.26627477740278,2.12856094390748,-1.35542780572944
3.28562447151035,-0.681131962279912,1.53959991678316
-0.367038261939382,3.04013936927079,1.18495240003138
-0.793455936699213,-0.513569573936943,3.66716859027931
0.682772515252687,-0.00934600970418958,3.30539378016091
7.69754668853342,-2.0190545140764,-0.429361975478946
3.78314291802295,-1.21350873074264,4.17817201427624
-1.01806549856998,0.0208675245820844,3.17725778643639
-0.651832448345932,-1.74601804969115,5.4799752197553
3.89108136226762,4.09899574421983,8.67195110470876
3.09079356567369,2.51436745591726,2.22026830378827
3.2082179966754,1.6582694109614,2.0843817910132
3.97482501720326,0.0709547651066181,0.48034358093211
2.53919423380456,0.411296082685968,5.16255566968458
1.16747520094852,4.00913344881399,0.306650745407875
1.65984478436056,6.87653448448592,2.76053754278079
3.11393775582776,0.577073742884051,0.120845786972856
5.14868922597955,-0.985995446975848,-1.49867954833468
4.69407476129161,0.674868162952456,1.11601775058725
0.408670961324227,3.61918435718092,-0.152620369136806
7.09247213438692,3.92616550097534,7.0428120641175
-0.634050103686364,4.23837375406426,-0.811219835166817
1.59129099889643,1.02341244842536,3.40150438438756
0.975511153863789,6.77426459539452,-0.234266592591202
3.65181126685362,-0.143786818566595,0.737994017610804
3.70295240233773,-0.689296109041825,0.166244145515892
1.97119808727416,2.08601515880017,4.21582207529329
3.28343686534073,0.633664633496106,-0.277447849880118
5.61904200250146,0.849944327133321,2.19966324034888
3.14814088127311,1.65690876257003,-0.1686719449536
2.00819245773199,3.45635035224145,5.11072366516799
1.07220572032374,3.27258503065511,1.99885066483466
3.03381398138615,0.509318316764909,2.51669278150839
-1.93303164335941,3.65881887794975,-0.903949239478602
0.441614937119824,6.21972150655441,3.98880333755738
5.27753190083123,2.26324479382874,0.922998119921432
10.744317385583,9.10575508113478,-0.461908511887018
4.645371710342,-2.05294927007638,-0.911011240743965
0.239640092658258,2.98429895648591,3.0195138973281
1.45565549446195,3.46559618875959,-0.551943387707991
3.93103627873573,2.95032780386478,0.33203480133093
5.08504656721723,-0.604667430717093,2.9616056956882
3.33001465015769,-0.369756794250865,0.99980288265586
3.36503689609391,1.76254039480701,0.787702412700873
0.96818404538514,4.28518649572433,3.02147904606564
0.25333441625015,0.321763087712116,3.04540370228612
-1.41099143285186,-1.70429502157037,6.33651659254038
2.29547196682273,-0.199464055112189,3.61821441132597
2.95275953032586,3.2202569915901,-0.232543286023294
3.12046531004809,-0.28939023053048,2.87942127638847
4.46606758464546,2.30461186695488,0.268515493440115
